ID;LIMIT_BAL;SEX;EDUCATION;MARRIAGE;AGE;PAY_1;PAY_2;PAY_3;PAY_4;PAY_5;PAY_6;BILL_AMT1;BILL_AMT2;BILL_AMT3;BILL_AMT4;BILL_AMT5;BILL_AMT6;PAY_AMT1;PAY_AMT2;PAY_AMT3;PAY_AMT4;PAY_AMT5;PAY_AMT6;DEF
13069;100000;1;1;2;33;0;0;0;0;0;0;84647;87369;88489;83639;80893;81643;4085;3505;3479;3097;3259;3253;
13075;490000;2;1;1;37;-1;-1;-1;0;0;-1;36518;77996;274442;233793;49461;12207;77996;274526;4693;989;12207;93707;
13082;500000;2;1;2;39;-2;-2;-2;-1;0;-1;1950;2900;1950;2739;2739;170;2900;2000;2739;0;170;205;
13086;140000;1;3;2;29;0;0;0;0;0;0;142132;142239;142140;142111;194934;95484;5600;6150;5900;4000;4000;50000;
13091;190000;2;1;2;40;0;0;0;0;0;0;78388;80740;83134;96310;98411;107391;3600;4000;14000;3000;10000;4000;
13092;360000;1;1;1;39;-1;2;-1;-1;0;-1;1139;264;2193;528;264;264;0;2193;528;0;264;264;
13094;260000;2;2;1;32;0;0;0;0;0;0;200581;196761;78041;55871;28775;27497;7651;1765;1304;772;930;901;
13108;230000;2;1;2;29;0;0;0;-1;0;0;106984;102650;0;30866;32332;30480;4650;0;30866;2000;2000;2000;
13114;220000;1;2;2;29;0;0;0;0;0;0;223773;223304;221631;182629;165314;161971;8391;9000;6901;6000;6000;6435;
13116;210000;2;2;1;44;0;0;0;0;0;0;89755;90031;70660;71172;71844;69923;3600;3100;2900;2600;2700;4000;
13120;120000;2;1;1;42;0;0;0;0;0;0;23331;12125;13903;13858;14777;46061;5000;5000;5000;5000;10000;6000;
13123;170000;2;1;2;30;0;0;0;0;0;0;49341;49227;51798;53332;56303;59198;4000;4000;3000;4000;4000;4000;
13133;200000;2;1;2;38;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;
13140;200000;2;2;1;50;-1;-1;-2;-1;-1;-2;4608;-200;0;12141;0;0;0;200;12141;0;0;0;
13150;130000;2;1;2;25;0;0;0;0;0;0;37112;34653;9522;3939;6939;950;2009;2000;2000;3000;900;0;
13154;150000;2;2;1;39;2;2;0;0;0;0;156713;152744;150785;140166;143125;151741;0;5694;5014;5215;11016;0;
13158;480000;2;3;1;36;-1;0;0;-1;-1;-1;19311;13368;7000;7331;7000;7000;1368;1000;7331;7000;7000;7000;
13161;50000;2;3;2;26;0;0;0;0;0;0;26708;25230;26999;27748;28351;28864;2000;3000;1500;1200;1136;1032;
13165;70000;2;2;1;38;0;0;0;0;0;0;40271;41126;21125;6197;4560;0;3000;7000;1100;1000;0;0;
13180;70000;1;1;2;27;0;0;0;0;0;0;71201;70686;70195;71005;71135;69846;2691;21000;2500;2800;2800;2700;
13182;30000;2;2;1;25;0;0;0;0;0;0;18757;19419;19341;12459;12244;11550;1475;1000;249;600;201;0;
13185;20000;1;2;2;24;3;2;0;0;0;0;18585;18003;19012;19100;19506;20037;0;1612;700;714;861;393;
13189;300000;1;2;1;36;1;2;2;2;2;2;54977;56189;56663;57428;58455;57556;2500;1800;2100;1900;0;3500;
13190;90000;2;2;2;55;0;0;0;0;0;0;82901;64530;33550;34216;34933;35628;1544;3114;1223;1267;1275;1320;
13194;30000;1;2;1;42;0;0;2;0;0;0;18583;20940;20306;20965;21625;22055;2975;0;1000;1000;790;816;
13195;220000;1;2;1;43;0;0;0;0;0;0;84466;84356;84151;83591;83789;83885;4000;4000;3500;3500;3500;3500;
13197;20000;1;3;2;52;2;0;0;0;0;0;14038;13568;14630;27408;13984;0;1338;1400;274;560;0;0;
13198;140000;2;2;2;26;0;0;0;0;0;2;135294;137425;134487;135945;131296;139207;7462;6487;5025;6101;10601;2;
13204;220000;2;1;2;24;0;0;0;0;0;0;51908;53087;54167;55267;56586;57993;2017;1965;2000;2210;2500;2339;
13208;350000;1;1;1;42;-1;-1;-1;-1;-1;-1;1134;2985;240;1041;-12;6449;2995;240;1051;0;6461;18;
13211;50000;2;2;2;23;0;0;-2;-1;-1;-2;5961;0;0;700;0;0;0;0;700;0;0;0;
13213;350000;1;1;2;35;2;-1;-1;0;-1;-1;105;3298;50064;8003;8293;23080;3308;50206;40;8334;23102;5004;
13215;130000;2;3;1;35;0;0;0;-1;-1;-1;65743;63724;63163;386;1770;384;2606;3174;386;1778;384;1446;
13224;50000;1;2;1;51;0;0;0;0;0;0;49083;49462;50004;17751;17725;17688;2238;2170;617;631;635;614;
13229;230000;2;1;2;33;0;0;0;0;0;0;228639;226778;184466;157857;131706;62237;10075;10135;6034;10000;3000;5000;
13238;360000;2;2;2;53;-1;-1;-1;-1;-1;-1;5583;495;1862;230;661;658;495;1862;230;661;658;532;
13239;20000;1;1;2;22;1;2;2;0;0;0;19438;20528;19464;18604;18172;14444;1700;0;700;620;800;300;
13252;120000;2;1;2;26;0;0;-1;0;0;-1;1379;9839;4390;850;850;831;9000;4390;0;0;831;6000;
13255;20000;1;2;2;25;1;2;2;5;4;3;10515;11548;13863;13369;12582;12088;1500;2800;0;0;0;0;
13264;100000;1;2;2;39;-1;-1;-1;-1;0;0;4530;4921;4560;4290;6670;8844;4921;4569;4290;5000;5000;3000;
13269;150000;1;2;1;45;0;0;0;0;0;2;64869;57318;35970;26727;71112;63889;3049;2049;0;63889;0;4000;
13289;180000;2;3;2;55;-1;-1;0;0;0;0;6770;103101;104834;44452;41810;42641;164163;3877;1535;1517;1526;1580;
13294;320000;1;1;1;46;0;-1;-1;-1;-1;-1;3337;9061;7809;5238;8594;3743;9061;7935;5238;8594;3743;12820;
13296;20000;1;2;1;28;0;0;0;0;0;0;18537;19205;19687;19684;19842;19965;1358;1230;617;776;1000;4000;
13297;70000;1;2;2;36;0;0;0;0;0;0;66888;69306;24348;24744;25195;25777;4000;1704;1100;1000;1000;1000;
13299;200000;2;1;2;25;-1;-1;-2;-1;-1;-1;92400;0;0;92384;13180;1194;0;0;92384;13196;1200;0;
13308;50000;1;1;1;33;1;2;0;0;0;0;46745;45727;45515;45470;4220;4220;0;1200;155;3000;0;0;
13311;140000;1;2;1;42;0;0;0;0;0;0;127939;100372;84587;65589;69117;65911;5059;14659;5000;8000;5000;10000;
13315;230000;2;2;1;54;-2;-2;-2;-2;-2;-2;0;880;0;0;0;0;880;0;0;0;0;1740;
13316;240000;2;2;1;40;-2;-2;-2;-2;-2;-2;0;0;0;0;0;1306;0;0;0;0;1306;0;
13318;330000;1;2;1;42;-1;-1;-1;0;0;-1;118601;4101;133359;138959;102279;106172;4101;133359;6000;2046;106172;63750;
13320;200000;2;3;1;54;0;0;0;0;0;0;114643;115828;116585;116005;118334;117902;6000;4200;4252;4300;4500;4000;
13322;70000;2;1;2;27;0;0;0;0;-1;-1;69972;69528;67622;68922;1223;70027;5000;1900;2000;1223;70027;2600;
13328;30000;1;1;2;27;0;0;0;0;-1;-1;18239;17963;18425;1183;2000;0;2000;3000;300;3000;0;0;
13331;20000;2;2;1;46;0;0;0;0;0;3;16294;17327;18335;18935;20624;20702;1600;1600;1200;2600;700;0;
13334;50000;2;1;1;25;0;0;0;0;2;0;11324;11811;13008;12540;10746;8482;1500;1433;1465;0;500;1000;
13346;120000;2;3;2;26;-1;-1;-1;-1;-1;-1;1467;975;246;246;246;884;975;246;246;246;884;1000;
13352;230000;2;1;2;27;0;0;0;0;0;0;10941;12058;13348;14620;15877;16611;1300;1500;1500;1500;1000;1500;
13353;90000;2;2;1;51;0;0;0;0;0;0;12822;10944;12255;12192;12448;12895;1188;1499;436;452;654;455;
13355;150000;2;1;2;28;0;0;0;0;0;0;105035;103502;92810;74078;75564;79941;4500;3137;2700;3000;6000;3500;
13357;210000;2;1;2;27;-1;-1;0;0;-1;0;1441;2557;3655;0;41257;35432;3000;3626;0;41257;709;0;
13358;100000;2;1;2;25;1;-1;-1;-1;-1;-2;0;3473;0;1012;0;0;3473;0;1012;0;0;0;
13359;150000;1;5;1;36;0;0;0;0;0;0;220889;133616;136378;139219;142172;145065;3800;3900;4000;4100;4100;5500;
13367;360000;2;2;1;42;1;-1;-1;-1;-1;-1;0;6815;0;1000;6344;2408;6815;0;1000;6344;2408;0;
13371;500000;1;1;1;35;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;
13372;500000;1;1;1;69;-1;-1;-1;-1;-1;-1;1200;5652;271;1234;1015;3579;5652;271;1234;1015;3579;2053;
13379;360000;2;2;1;27;-1;-1;-1;-1;-1;-1;896;778;-192;38469;7449;156;782;0;38661;7486;156;12508;
13397;360000;1;2;2;32;0;0;0;2;0;0;33215;28683;16989;12751;10272;9631;1331;6478;14;443;6093;190;
13403;190000;2;1;1;35;-1;-1;0;0;0;0;980;68738;105265;126905;150953;153223;68738;50000;26905;30000;7000;10000;
13404;180000;2;2;1;33;1;-1;0;0;0;0;-84;482;6566;6905;7385;7847;982;6500;1000;1000;1000;1000;
13405;40000;2;1;2;22;0;0;0;0;0;0;34521;35662;36918;37478;20650;0;2000;2000;1071;1500;0;0;
13406;50000;1;2;2;43;1;2;2;0;0;0;44344;45363;44326;44901;45844;48385;2021;0;1596;1655;3684;0;
13409;120000;1;3;1;39;-1;-1;-1;0;0;0;7764;10721;30607;25005;19771;34315;10730;30629;0;0;27000;18125;
13419;220000;2;2;2;30;0;0;0;0;0;0;18598;24781;22901;23815;37748;16657;10000;2015;5000;20000;3000;1210;
13420;20000;1;2;1;44;0;0;0;0;0;0;17441;17696;18672;18654;19584;19390;1309;1285;657;2000;388;390;
13430;60000;2;1;2;26;1;-2;-1;-1;0;0;0;0;539;37970;39354;40048;0;539;37970;2000;1500;1481;
13434;10000;1;1;2;25;0;0;0;0;0;0;9501;5794;7109;9082;7165;6951;1300;2000;3000;234;284;1149;
13435;70000;1;1;2;30;0;0;0;0;0;0;36201;25510;11402;8464;6464;-1000;1586;1000;0;0;0;0;
13438;360000;1;1;2;39;0;0;0;0;0;0;163150;150666;173353;156875;64965;36290;50122;50181;20609;30291;30121;30092;
13452;300000;2;1;2;30;-1;-1;-1;-1;-1;-1;6045;7151;4790;3145;4274;0;7157;4790;3145;4274;0;2215;
13453;50000;1;3;2;32;2;0;0;0;0;0;40486;41526;42539;43532;42858;43481;1691;1704;1697;1558;1727;1446;
13464;90000;2;2;1;26;0;0;0;0;-1;-1;47121;49332;47590;50000;780;0;3000;2000;3000;780;0;2808;
13465;20000;1;1;2;25;1;-2;-2;-2;-2;-1;0;0;0;0;0;1000;0;0;0;0;1000;0;
13473;360000;1;1;1;56;-1;-1;-2;-1;-1;-1;1094;0;0;1149;2386;5103;0;0;1149;2386;5103;0;
13477;250000;1;1;2;33;0;0;0;0;0;0;28306;20367;19509;42394;46739;55573;10000;1504;25000;10000;10002;5200;
13486;160000;1;3;2;25;0;0;-2;-2;-2;-2;31400;0;0;0;0;0;0;0;0;0;0;0;
13494;230000;1;1;1;45;0;0;0;0;0;0;26071;27937;28774;29202;29683;30277;2200;2000;1100;1000;980;1012;
13496;420000;1;2;2;39;0;0;0;0;0;0;204984;209929;190689;173547;176980;180109;8006;7000;6000;6500;6500;10000;
13497;480000;2;2;1;37;-1;-1;-1;-1;-1;-1;24887;27984;82870;52263;19518;14785;27994;82979;52263;19518;14785;7931;
13507;330000;2;2;2;39;0;0;0;0;0;0;156853;139687;120586;123152;115105;85737;5757;3923;4108;3632;3779;3672;
13508;230000;2;1;1;47;-1;-1;-1;0;0;-1;740;740;10860;10120;7050;740;740;10860;0;0;740;0;
13509;360000;1;1;2;40;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;
13510;30000;2;3;3;48;0;0;2;0;0;0;18385;20422;18905;24817;29220;17260;4000;0;10000;5000;1700;0;
13513;50000;2;2;1;55;0;0;0;0;0;0;41768;42561;42871;7606;11267;14453;2079;2001;500;4423;4000;2000;
13514;240000;2;3;2;36;0;0;0;0;0;0;236267;239009;193335;194976;197168;196918;9000;7500;7000;6622;17150;20000;
13516;20000;2;3;2;24;1;-1;-1;-2;-2;-2;-8;4485;0;0;0;0;13148;433;0;0;0;0;
13518;160000;1;2;2;24;0;0;0;0;0;0;76054;73992;73246;71321;141494;72913;3275;3000;3000;3000;3500;2500;
13519;200000;2;1;2;31;-1;-1;0;0;0;-1;1041;1053;3042;1381;1381;27106;2000;2011;0;0;27106;35200;
13528;120000;1;1;2;27;0;0;2;0;0;0;11472;13485;11649;11435;11400;12661;2652;0;342;521;2000;3000;
13531;60000;1;1;1;60;-1;-1;-1;-1;-1;-1;390;390;2840;390;390;769;390;2840;390;390;769;390;
13535;50000;1;3;1;40;0;0;0;0;0;0;34582;25281;15264;12465;13262;13523;2000;2000;1000;1000;482;2000;
13538;170000;1;2;1;35;-1;-1;-1;0;0;-1;3995;6300;15291;9085;5801;6603;6380;15291;182;116;6603;4000;
13539;50000;2;1;2;22;0;0;0;0;0;0;49086;48614;44211;27415;26630;8551;2047;1539;633;634;433;25586;
13540;440000;1;3;1;47;0;-1;-1;-1;-1;-1;98161;1238;1238;1238;1238;2165;1238;1238;1238;1238;2165;150000;
13543;220000;1;1;1;47;0;0;0;0;0;0;85224;69475;69651;68255;61183;60982;3209;2913;2435;2300;2378;2266;
13549;20000;1;2;2;36;0;0;0;0;0;-2;15198;19590;18514;30382;0;0;5000;2000;1000;6000;0;0;
13554;360000;2;1;2;27;-1;-1;-1;0;0;-1;949;40;175512;74334;46985;50276;40;175539;1372;0;50276;13460;
13560;80000;1;3;1;65;0;0;0;-1;-1;-1;25043;17472;8922;3932;2900;0;1374;1026;3944;3208;0;0;
13566;340000;2;1;1;38;-1;-1;-1;0;0;-1;4397;13840;10780;8201;7675;5653;13847;10780;0;2000;5653;1976;
13567;240000;1;2;1;62;-1;-1;0;0;-1;2;1901;3855;3802;1901;2165;1965;3855;1901;0;2165;0;108;
13571;20000;2;2;2;45;0;0;-1;2;2;2;13521;4964;882;882;914;930;1000;900;0;182;16;0;
13576;40000;2;2;2;26;2;2;2;2;2;2;5678;9900;9592;10433;10521;10203;4500;0;1000;400;0;2200;
13577;50000;1;1;2;64;0;0;0;0;0;0;46351;20055;18725;17848;14610;11314;1377;1165;522;1000;485;426;
13579;120000;1;1;1;51;1;-2;-2;-1;0;-1;0;-416;-1248;832;416;1398;0;0;2080;0;1398;0;
13580;20000;1;3;2;23;0;0;-1;0;0;0;17010;-820;19970;19580;20180;20000;0;21490;600;600;600;0;
13583;170000;2;2;2;31;0;0;0;0;0;0;165987;169790;115786;72309;73812;75149;8400;4000;2210;2282;2159;1800;
13591;200000;1;1;1;53;-2;-1;-1;-1;-1;-1;513;974;4271;3696;0;2099;974;4271;3696;0;2099;7784;
13607;70000;1;2;2;38;0;0;0;-1;0;0;71586;59856;15379;2985;29351;29977;1308;15006;3000;29100;1100;1100;
13608;260000;2;1;2;31;0;0;0;0;0;0;180891;165412;108223;108860;80757;79073;8250;5500;5000;3500;3000;4000;
13621;50000;1;2;1;49;0;0;0;0;0;0;28788;21485;18800;17272;14226;14991;1377;1500;500;2000;1000;2000;
13627;40000;1;2;1;48;0;0;-1;-1;-1;-1;1672;0;836;836;571;1735;0;836;836;571;2000;0;
13639;240000;2;1;2;29;0;0;0;0;0;0;191059;197548;203823;216971;223048;228755;10000;10000;17000;10000;10000;8000;
13644;430000;2;2;1;41;-2;-2;-2;-2;-2;-2;2830;21419;15555;6705;6705;5673;21419;0;6705;0;5673;7791;
13646;230000;1;2;2;32;0;0;0;0;0;0;143345;134344;116691;116220;112746;108653;6000;5000;5000;5000;5000;5038;
13652;140000;2;1;2;31;-1;-1;-1;-1;-1;-1;727;829;550;1045;432;898;829;550;1045;432;898;208;
13653;310000;2;3;2;28;0;0;0;0;0;0;220845;179260;116798;109647;114745;103646;7809;10000;10000;10334;10000;5000;
13654;50000;2;3;1;36;2;2;2;2;0;0;45557;46732;46589;30949;29857;30322;2200;1100;0;1224;1105;1400;
13663;100000;2;1;1;37;0;0;0;0;0;0;70113;71567;72410;73846;75556;77742;3181;2628;2640;2897;3600;2500;
13664;200000;1;1;1;37;-1;-1;-1;-1;-1;-1;4052;4503;0;1115;1336;1878;4520;0;1115;1336;1878;0;
13665;20000;1;2;2;39;0;0;0;0;-2;-2;8799;9671;11500;0;0;0;1171;2000;0;0;0;0;
13666;20000;2;2;1;28;0;0;0;0;0;0;74510;75262;49919;43303;27929;15530;2734;1200;1077;3000;633;8000;
13670;400000;1;5;1;30;0;-1;-1;-1;-1;-1;3443;69;188;188;177;2378;69;188;188;177;2400;11320;
13673;180000;2;2;2;27;0;0;2;0;0;0;5319;6531;5446;4853;3965;3310;2300;0;288;143;246;33;
13675;30000;1;2;2;35;1;3;2;2;2;2;14320;13808;13289;14068;14596;14212;0;0;1000;900;0;1431;
13677;100000;2;1;2;24;2;0;0;0;0;0;76831;72100;66575;68499;69584;71247;4037;3000;3000;3000;3000;2600;
13686;500000;2;2;1;66;-1;-1;-1;-1;-1;-1;3718;1755;2988;11645;13237;303512;1755;2988;11645;13237;303512;0;
13697;30000;2;2;2;49;2;2;2;2;2;2;28859;28116;30226;29454;31775;30743;0;2900;0;2787;0;1445;
13704;80000;1;2;1;40;-1;-1;-1;0;0;0;5810;216;5741;6143;7039;26799;216;7741;500;1000;20000;1500;
13708;200000;2;1;2;30;-1;-1;-1;-1;-1;-1;4520;10382;4447;126476;700;0;10382;4447;126476;700;0;860;
13715;30000;1;2;2;54;0;0;2;2;2;2;10568;13075;13565;13055;13525;0;3000;1000;0;1000;2000;0;
13720;30000;2;2;1;27;2;2;2;3;3;4;26648;27536;28203;29048;29903;30431;1600;1400;1600;1600;1600;1000;
13730;30000;2;1;2;23;0;0;0;0;0;0;14294;15253;2142;29288;26579;25972;1300;2000;28000;800;501;553;
13735;60000;2;2;1;46;0;0;0;0;0;0;20351;21395;22388;22431;22324;22601;2000;2000;1000;1000;2000;0;
13739;30000;2;2;2;22;2;2;2;2;2;2;26163;26449;27915;27170;29071;29446;1000;2201;0;2500;1001;6;
13740;40000;1;3;2;43;2;2;7;7;7;7;2400;2400;2400;2400;2400;2400;0;0;0;0;0;0;
13741;80000;1;1;2;25;0;0;0;0;0;0;65734;58048;53012;53571;56721;57312;3000;3404;2000;4000;3000;5000;
13747;80000;2;2;1;22;0;0;0;0;-2;-2;17087;15576;16361;0;0;0;1500;1049;0;0;0;0;
13754;180000;1;1;2;30;1;-2;-2;-2;-1;-1;-203;-698;-193;-688;817;1157;0;1000;0;2000;1000;2000;
13759;150000;1;1;2;29;0;0;0;0;0;0;119613;115349;109765;101179;99940;96190;5900;5019;4588;4500;5000;5000;
13763;310000;2;1;2;33;0;0;0;0;0;0;71855;72440;63399;59912;45740;44325;5000;5000;3000;25000;3000;2000;
13771;200000;2;1;1;32;-1;-1;-1;-1;-1;-1;846;810;1198;6081;4203;3044;864;1198;6081;4203;3044;0;
13773;50000;2;1;2;29;2;0;0;0;0;0;45367;46815;10099;8686;8614;6977;2335;1629;500;500;1000;1000;
13783;380000;1;1;1;49;2;0;0;0;0;0;380933;380703;356474;308948;547880;309322;14651;12238;13479;13532;12015;11525;
13810;20000;1;2;2;23;0;0;2;2;0;0;9811;15726;15723;15173;15925;16245;6097;547;0;1000;585;1000;
13814;240000;1;1;1;36;0;0;0;0;2;2;14559;15513;17242;18450;18013;19406;1500;2000;1500;0;1700;700;
13827;240000;2;1;2;30;-1;-1;0;0;0;-1;325;18428;32384;22749;7804;290;18428;15000;0;0;300;350;
13828;420000;2;1;1;29;-2;-1;-1;-1;-1;-1;3020;2916;1985;6850;1822;4249;2916;1985;6860;1822;4249;444;
13832;250000;1;1;2;29;0;0;0;0;0;0;51268;52542;53779;54503;55685;57985;2500;2500;2000;2000;3000;4100;
13839;70000;1;3;1;43;0;0;0;0;0;6;31796;32786;34242;35668;50052;51651;1500;2000;2000;15000;3000;0;
13841;20000;2;2;2;30;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;
13863;180000;2;2;2;26;-1;-1;-1;0;-1;-1;390;390;5248;4167;780;467;390;5248;5;780;467;3513;
13865;20000;1;3;1;44;2;2;2;2;0;0;12436;12943;15428;14883;15494;16086;1000;2700;0;850;850;850;
13870;220000;1;1;2;32;-1;-1;-1;0;0;-1;17715;316;632;632;316;316;316;632;316;0;316;632;
13872;330000;1;1;1;53;1;-2;-1;-1;-1;0;-317;-2066;-3283;3542;7643;9584;569;817;6976;7645;2188;7;
13874;340000;2;1;2;35;-1;-1;0;0;0;0;484;15904;44852;41971;81011;38472;15904;30000;20000;50000;20000;10000;
13881;500000;2;1;2;32;0;0;0;0;0;0;298809;304686;307591;312314;318647;325369;12475;12650;11354;11545;12000;11000;
13892;50000;1;2;2;46;0;0;0;0;0;0;29254;26289;21751;20154;16784;17352;1737;1300;668;8000;1000;3100;
13895;300000;2;2;1;39;0;0;0;0;0;0;145138;148586;151878;123417;104922;107005;5785;6163;4728;3811;3830;3970;
13900;60000;2;2;1;48;0;0;0;-1;0;0;58794;59987;33908;19513;17281;16802;7296;1903;19513;759;851;390;
13920;360000;2;1;2;36;-1;-1;-1;-1;-1;-1;1365;2703;863;390;390;3540;3000;1000;1000;390;3540;390;
13923;40000;2;1;2;24;0;0;0;0;2;0;35225;35939;36606;38687;37296;38181;1933;1600;3000;0;1500;1500;
13925;150000;2;1;1;36;-2;-2;-2;-2;-2;-2;16228;29414;4975;3960;2914;1068;30745;4975;5017;2914;1250;4734;
13926;240000;2;1;2;26;-1;2;-1;-1;0;-1;1611;1435;2236;3166;1925;3326;14;2236;3166;0;3326;490;
13928;220000;2;1;1;48;-1;-1;-2;-2;-2;-2;3467;3327;839;-3;1856;1528;3340;840;3;1859;2134;1648;
13934;200000;2;1;2;32;-1;-1;-1;-1;-1;-1;34500;10706;3835;12559;6764;7700;36659;3835;12559;6764;7700;4;
13938;80000;2;3;2;24;2;0;0;0;0;0;58850;59867;47925;23642;21707;20544;2700;4500;1000;933;5000;500;
13941;60000;2;3;1;31;0;0;0;0;0;0;27347;22915;22243;20938;22486;21394;5000;7243;5000;5000;5394;16000;
13943;360000;2;1;2;33;-1;-1;-2;-1;-1;-2;7831;0;0;764;0;2844;0;0;764;0;2844;2219;
13946;200000;2;1;1;32;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;
13951;400000;1;2;2;44;0;0;0;0;0;0;6902;7904;7566;7716;7722;7890;1216;1213;363;219;234;159;
13964;480000;2;2;2;39;0;0;0;0;0;0;502904;481990;476680;402695;362128;347271;180000;17000;12638;12058;11101;9567;
13970;210000;2;1;1;38;-1;-1;-1;-2;-2;-2;4868;13118;16114;3353;10775;2938;13174;16114;3353;10775;3000;16520;
13974;250000;2;1;2;41;1;3;2;0;0;-1;4649;3964;3281;934;467;12871;0;10;0;0;12871;0;
13976;160000;1;2;1;35;-2;-2;-1;-1;-2;-2;1822;2229;7110;1539;-1;1238;2229;7116;1539;0;1240;598;
13984;500000;1;3;1;49;0;0;0;0;-2;-2;74919;70287;10546;-4729;-10505;-14433;1862;1074;4753;5475;3751;28598;
13987;410000;2;2;2;42;0;0;0;-1;-1;0;37492;33535;7267;14190;132106;289397;1625;1031;14224;132116;163020;10014;
13994;170000;2;1;1;50;-2;-2;-2;-2;-2;-2;3955;5269;1986;1611;316;1608;5269;1986;1611;316;1608;2957;
13999;140000;2;1;2;32;-2;-1;0;0;0;0;0;10626;11579;10165;13067;92743;10626;1154;1000;3067;80000;3015;
14002;500000;1;1;1;53;1;1;-1;0;-1;0;7196;-1189;4639;2800;854;10854;0;7439;0;854;10000;13313;
14015;290000;2;2;1;36;0;0;0;0;0;0;154336;125684;111298;82204;82792;83832;3600;3010;3000;2500;3000;2500;
14017;80000;1;3;1;38;-1;-1;2;2;-2;-1;197;2348;1260;0;0;16640;4568;352;0;0;16640;0;
14021;500000;2;1;1;39;-2;-2;-2;-2;-2;-2;3220;0;15040;35498;19508;21199;0;15040;35498;19508;21199;10894;
14026;50000;1;2;1;31;0;0;0;2;2;2;42159;43172;46450;45402;48677;47740;2000;4000;0;4000;0;2300;
14027;280000;2;2;2;38;0;0;0;0;0;0;94451;96041;98301;74624;75173;77419;4000;4033;3000;3300;3500;6259;
14028;260000;2;2;1;48;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;
14032;20000;2;2;1;29;0;0;0;0;0;0;10747;11558;9961;10310;10372;9838;1317;1150;499;361;573;193;
14044;230000;2;1;2;34;1;-1;0;-1;-1;-1;1103;16234;68813;4427;13882;41463;16286;65280;4446;13949;41660;9005;
14048;170000;1;2;1;30;0;0;0;0;0;0;150693;154424;148564;105858;105075;107358;7000;7000;4000;4000;4000;4000;
14056;80000;2;2;1;30;0;0;0;0;0;0;83093;78682;77416;53338;53749;51026;3204;3060;3000;2000;2000;8500;
14057;180000;2;1;1;37;-1;-1;-1;-1;-1;-1;29206;16231;8392;25062;13088;23174;16231;8405;25062;13088;23174;8556;
14060;170000;1;5;1;35;0;0;0;0;0;0;91109;88263;89620;90797;47200;47707;6006;4400;3827;2200;2500;2331;
14061;230000;2;2;1;40;-2;-2;-2;-2;-2;-2;0;0;0;144;225;0;0;0;144;225;0;0;
14062;500000;1;1;1;44;-1;-1;-1;-1;-1;-1;6723;17385;32046;32530;18896;17049;17410;32077;32579;18914;17069;16738;
14064;120000;1;1;2;31;-1;-1;-1;-1;-1;-1;1316;1316;1316;533;4116;9834;1316;1316;533;4116;9834;7100;
14065;200000;1;1;2;38;-2;-2;-2;-2;-2;-2;3388;-12;1081;1884;2089;7097;0;1093;1893;2097;7132;488;
14067;140000;1;2;2;39;1;2;2;0;0;0;143673;146921;143084;142011;136431;128118;7000;0;6000;5200;5000;5000;
14070;150000;2;1;2;28;-1;-1;-1;-2;-1;-1;893;2300;0;0;2222;0;2300;0;0;2222;0;0;
14075;90000;2;1;2;28;1;2;2;2;2;0;56889;55407;64428;64767;65579;67328;0;10000;2000;2000;3000;3000;
14083;320000;1;1;1;40;1;-1;-1;-1;-1;-1;14;1200;2987;-13;2670;-4;1205;3002;0;2683;0;0;
14085;200000;2;2;2;36;2;2;2;2;2;2;76308;78669;75995;79781;81533;80243;4000;0;5500;3000;0;6100;
14092;50000;2;1;2;29;0;0;2;2;0;0;15416;17392;18446;17852;18236;20524;2233;1639;0;672;2602;2000;
14098;50000;1;2;1;50;1;1;-2;-2;-2;-2;36750;0;0;0;0;0;5000;0;0;0;0;0;
14105;380000;1;1;1;52;1;-1;-1;-1;-1;-2;0;2879;1395;3261;0;0;742;1395;3261;0;0;0;
14106;50000;2;2;1;38;-2;-2;-1;0;0;2;18750;0;31288;27335;30626;29921;0;95000;1000;3700;16;518;
14108;360000;1;1;1;29;0;0;0;0;0;-1;55104;52585;45914;8835;3421;2391;2094;1760;204;17;2403;0;
14110;30000;1;2;2;29;0;0;-1;-1;0;-1;7965;3101;3126;7365;3245;828;1000;3126;7365;0;828;8511;
14123;300000;1;1;2;29;-1;-1;-1;-1;-1;-1;696;696;696;696;696;696;696;696;696;696;696;696;
14129;100000;2;2;1;34;-1;2;-1;-1;0;0;296;148;620;296;148;0;0;620;296;0;0;563;
14141;240000;2;1;2;27;1;2;0;0;0;0;21260;20643;38552;18580;12773;5423;0;19000;437;1000;1000;5503;
14144;50000;2;3;1;25;2;0;0;0;0;-1;49805;50654;41776;17083;9412;1038;2025;2062;2016;1022;1388;19000;
14145;500000;2;1;2;28;2;0;0;2;0;0;98541;102052;111690;78070;78376;80912;6000;13151;0;3000;5000;10000;
14152;20000;2;3;3;43;1;2;-1;0;-1;-1;4094;1683;2924;1462;1462;6105;0;2924;0;1462;6105;0;
